[        128          97         173         136     0.91943           0]
[        128          96         173         137     0.91943           0]
[        125          95         174         136     0.88525           0]
[        126          93         173         134     0.87012           0]
[        126          92         174         134     0.90381           0]
[        127          92         174         134      0.9165           0]
[        127          93         174         134     0.92578           0]
[        126          92         174         133     0.92188           0]
[        127          92         173         133     0.92773           0]
[        126          93         174         134     0.90625           0]
[        124          93         174         134     0.85645           0]
[        126          92         175         134      0.9043           0]
[        127          92         176         133     0.91797           0]
[        127          92         174         134     0.93213           0]
[        126          92         174         134     0.92334           0]
[        126          92         175         135     0.93115           0]
[        127          92         175         135     0.92334           0]
[        126          93         176         135     0.91797           0]
[        126          93         175         136     0.90527           0]
[        128          94         175         136     0.92725           0]
[        127          94         175         136     0.93457           0]
[        129          94         175         136      0.9502           0]
[        126          94         175         136     0.94336           0]
[        127          93         175         136     0.93701           0]
[        126          93         176         136      0.9248           0]
[        127          93         176         135     0.92285           0]
[        129          92         176         134      0.9248           0]
[        128          93         175         134     0.92871           0]
[        128          92         176         133     0.93408           0]
[        127          91         175         133     0.92383           0]
[        127          90         176         132     0.91846           0]
[        128          90         176         132     0.91895           0]
[        128          89         176         131      0.9082           0]
[        129          90         177         131     0.89404           0]
[        129          88         177         131     0.89453           0]
[        129          88         176         131     0.90234           0]
[        129          88         177         131     0.91992           0]
[        128          88         176         131     0.92529           0]
[        128          88         176         131     0.92871           0]
[        129          88         177         131     0.91895           0]
[        129          89         176         131      0.9209           0]
[        129          88         176         130     0.85889           0]
[        127          86         177         128     0.85059           0]
[        128          85         176         128     0.90674           0]
[        127          84         176         128      0.9292           0]
[        126          87         175         129     0.92041           0]
[        127          87         174         130     0.90039           0]
[        127          87         174         128     0.86279           0]
[        128          90         173         130     0.87598           0]
[        128          90         173         129     0.89941           0]
[        127          88         172         127     0.90088           0]
[        128          88         172         128     0.90723           0]
[        125          91         169         130     0.89111           0]
[        126          91         168         129     0.89502           0]
[        124          90         168         129     0.93018           0]
[        124          89         169         128     0.89941           0]
[        121          85         168         126     0.86719           0]
[        122          84         168         124     0.86816           0]
[        122          84         168         123     0.89648           0]
[        122          84         169         125     0.91504           0]
[        122          84         169         126     0.91016           0]
[        123          83         169         125     0.89941           0]
[        122          84         169         124     0.88623           0]
[        122          84         169         124     0.90723           0]
[        122          83         169         124      0.9165           0]
[        123          83         169         125     0.90234           0]
[        121          83         169         125     0.88184           0]
[        124          84         170         125     0.88916           0]
[        123          84         170         125     0.90332           0]
[        122          83         170         124     0.91064           0]
[        119          74         169         116     0.91943           0]
[        114          48         166          93     0.89014           0]
